,Summons Number,Plate ID,Issue Date,Violation code,Violation Description,Registration State,Vehicle Make,Vehicle Expiration Date,Vehicle Color,alert
661,7701194630,WHN2T,06/16/2015,37,Expired Muni Meter,FL,ME/BE,01/01/20150788 12:00:00 PM,BLACK,0
662,7096699545,GWK6946,05/11/2015,38,Failure to Display Muni Rec,NY,TOYOT,01/01/20170401 12:00:00 PM,BK,0
663,7160179250,FJG5231,09/26/2014,20A,No Parking (Non-COM),NY,FORD,01/01/20150306 12:00:00 PM,GY,0
664,7178344209,FWY6507,07/08/2014,21,No Parking (street clean),NY,TOYOT,01/01/20160411 12:00:00 PM,GR,0
665,7095883373,8161568,10/23/2014,14,No Standing,NY,SUZUK,01/01/88888888 12:00:00 PM,BROWN,0
666,1381533486,GMU1930,03/16/2015,,,NY,CHEVR,01/01/20161118 12:00:00 PM,BLACK,0
667,7726636208,EWV2822,06/12/2015,38,Failure to Display Muni Rec,NY,ACURA,01/01/20151217 12:00:00 PM,BLACK,0
668,1372915539,GDM6165,09/21/2014,,,NY,JEEP,01/01/20150108 12:00:00 PM,GREY,0
669,1379906234,75050MC,05/11/2015,,,NY,FORD,01/01/20160630 12:00:00 PM,WH,0
670,7023406499,PE743H,10/04/2014,38,Failure to Display Muni Rec,FL,HONDA,01/01/20150488 12:00:00 PM,BLUE,0
671,7349588276,AM103V,11/13/2014,13,No Stand (taxi stand),NJ,MITSU,01/01/88888888 12:00:00 PM,WHITE,0
672,7071133852,GJU3843,11/01/2014,37,Expired Muni Meter,NY,INFIN,01/01/20151120 12:00:00 PM,GY,0
673,7169559602,GEH5618,03/11/2015,70A,Reg. Sticker Expired (NYS),NY,INFIN,01/01/20150307 12:00:00 PM,BR,0
674,7345439136,13669MD,08/13/2014,14,No Standing,NY,NS/OT,01/01/20150331 12:00:00 PM,RED,0
675,8005887760,293PSP,04/18/2015,31,No Stand (Com. Mtr. Zone),FL,FORD,01/01/88880088 12:00:00 PM,WHITE,0
676,8000914300,AS714A,09/03/2014,38,Failure to Display Muni Rec,NJ,INTER,01/01/88888888 12:00:00 PM,WHITE,0
677,7550243931,DAW4464,04/09/2015,70A,Reg. Sticker Expired (NYS),NY,ME/BE,01/01/20150205 12:00:00 PM,GREY,0
678,7006263438,ZYB62J,09/29/2014,37,Expired Muni Meter,NJ,TOYOT,01/01/88888888 12:00:00 PM,GREY,0
679,7709172441,GVG9544,03/14/2015,70A,Reg. Sticker Expired (NYS),NY,VOLKS,01/01/20150129 12:00:00 PM,GREY,0
680,1371072413,DTJ2182,02/10/2015,,,NY,NISSA,01/01/20160821 12:00:00 PM,BL,0
681,8015770555,GWF4143,04/21/2015,70,Reg. Sticker Missing (NYS),NY,VESPA,01/01/88888888 12:00:00 PM,GREY,0
682,8003878676,DGD1271,09/20/2014,38,Failure to Display Muni Rec,NY,JEEP,01/01/20150530 12:00:00 PM,BLACK,0
683,8044514995,GPW4198,06/08/2015,71A,Insp Sticker Expired (NYS),NY,JEEP,01/01/20160531 12:00:00 PM,GR,0
684,8033909730,X19J83,04/24/2015,69,Failure to Disp Muni Recpt,NJ,CHEVR,01/01/20150088 12:00:00 PM,GREY,0
685,7516322519,CPC7155,03/26/2015,21,No Parking (street clean),NY,LINCO,01/01/20150819 12:00:00 PM,BK,0
686,7147506728,Y61CJC,07/17/2014,37,Expired Muni Meter,NJ,TOYOT,01/01/88888888 12:00:00 PM,BLACK,0
687,7030614379,42627MG,01/13/2015,37,Expired Muni Meter,NY,TOYOT,01/01/20161130 12:00:00 PM,RED,0
688,7030614379,42627MG,01/13/2015,37,Expired Muni Meter,NY,TOYOT,01/01/20161130 12:00:00 PM,RED,0
689,7633541416,15713TT,08/18/2014,14,No Standing,NY,DODGE,01/01/20150531 12:00:00 PM,WH,0
690,1375717418,GKU3970,09/30/2014,,,NY,HONDA,01/01/20151015 12:00:00 PM,GRY,0
691,1377890442,GMV7350,10/30/2014,,,NY,TOYOT,01/01/20160218 12:00:00 PM,GY,0
692,7576664162,GBE2816,08/04/2014,21,No Parking (street clean),NY,HONDA,01/01/20160712 12:00:00 PM,BK,0
693,7726208703,EAW4373,12/19/2014,14,No Standing,NY,HONDA,01/01/20150726 12:00:00 PM,GY,0
694,8007763144,NYP992,10/29/2014,31,No Stand (Com. Mtr. Zone),CT,TOYOT,01/01/88880088 12:00:00 PM,WHITE,0
695,8020366428,55743MB,06/25/2015,37,Expired Muni Meter,NY,CHEVR,01/01/88888888 12:00:00 PM,ORANG,0
696,7884166665,AP579P,11/07/2014,14,No Standing,NJ,HINO,01/01/88880088 12:00:00 PM,WHITE,0
697,7919105780,27689ME,01/09/2015,69,Failure to Disp Muni Recpt,NY,FORD,01/01/20160630 12:00:00 PM,WH,0
698,7919105780,27689ME,01/09/2015,69,Failure to Disp Muni Recpt,NY,FORD,01/01/20160630 12:00:00 PM,WH,0
699,7716680160,3H83C,04/08/2015,13,No Stand (taxi stand),NY,TOYOT,01/01/20160228 12:00:00 PM,YW,0
700,7577523872,GCP7543,02/21/2015,71A,Insp Sticker Expired (NYS),NY,FORD,01/01/20161112 12:00:00 PM,BL,0
701,7297533683,GMG6160,09/08/2014,39,Overtime PKG-Time Limt Post,NY,ME/BE,01/01/20160205 12:00:00 PM,GY,0
702,7821131313,42753ME,10/27/2014,71A,Insp Sticker Expired (NYS),NY,GMC,01/01/20151031 12:00:00 PM,WH,0
703,7432721063,CWU2521,11/28/2014,19,No Stand (bus stop),NY,NISSA,01/01/20160711 12:00:00 PM,RED,0
704,7098999003,FBY6776,01/28/2015,38,Failure to Display Muni Rec,NY,HONDA,01/01/20160427 12:00:00 PM,BK,0
705,8005257983,XBSM37,07/21/2014,14,No Standing,NJ,NS/OT,01/01/88880088 12:00:00 PM,WHITE,0
706,1372349984,GHS2424,08/09/2014,,,NY,TOYOT,01/01/20150815 12:00:00 PM,BLACK,0
707,7662648412,GTJ3506,04/14/2015,40,Fire Hydrant,NY,HYUND,01/01/20161023 12:00:00 PM,GY,0
708,8025317201,23772JP,05/11/2015,37,Expired Muni Meter,NY,FRUEH,01/01/20150531 12:00:00 PM,WH,0
709,7178732088,54382JA,10/15/2014,69,Failure to Disp Muni Recpt,NY,NISSA,01/01/20151231 12:00:00 PM,WH,0
710,1375555595,90495MD,09/29/2014,,,NY,MITSU,01/01/20151130 12:00:00 PM,,0
711,7613053714,GRP2865,10/27/2014,21,No Parking (street clean),NY,NISSA,01/01/20160713 12:00:00 PM,BK,0
712,8000934917,87814JS,04/01/2015,16,No Std (Com Veh) Com Plate,NY,GMC,01/01/20161130 12:00:00 PM,WH,0
713,7733455340,XD854D,09/11/2014,82,Unaltered Commerc Vehicle,NJ,DODGE,01/01/20140088 12:00:00 PM,SILVE,0
714,7432731160,EBN4557,01/19/2015,40,Fire Hydrant,NY,HONDA,01/01/20150701 12:00:00 PM,GREY,0
715,7432731160,EBN4557,01/19/2015,40,Fire Hydrant,NY,HONDA,01/01/20150701 12:00:00 PM,GREY,0
716,7097466807,XX982R,10/23/2014,40,Fire Hydrant,NJ,FRUEH,01/01/88880088 12:00:00 PM,WHITE,0
717,7741549364,21542MA,07/25/2014,16,No Std (Com Veh) Com Plate,NY,FRUEH,01/01/20141231 12:00:00 PM,WHITE,0
718,1333734517,GEL1703,06/25/2014,,,NY,NISSA,01/01/20140630 12:00:00 PM,BLACK,0
719,7621052211,W13EDB,03/24/2015,37,Expired Muni Meter,NJ,CHEVR,01/01/88888888 12:00:00 PM,SILVE,1
720,7233563718,42345JZ,05/02/2015,38,Failure to Display Muni Rec,NY,CHEVR,01/01/88888888 12:00:00 PM,WHITE,0
721,7169732063,CRB4594,10/21/2014,37,Expired Muni Meter,NY,HYUND,01/01/20151105 12:00:00 PM,WH,0
722,8000441445,GSS6007,10/27/2014,20A,No Parking (Non-COM),NY,TOYOT,01/01/20160812 12:00:00 PM,WH,0
723,7875167115,XAZR84,07/31/2014,47,Double PKG-Midtown,NJ,ISUZU,01/01/20150788 12:00:00 PM,WHITE,0
724,8024056197,GGP9081,02/25/2015,40,Fire Hydrant,NY,JEEP,01/01/20150423 12:00:00 PM,GY,0
725,7097088710,GEK9775,12/31/2014,20A,No Parking (Non-COM),NY,FORD,01/01/20150320 12:00:00 PM,GY,0
726,7097088710,GEK9775,12/31/2014,20A,No Parking (Non-COM),NY,FORD,01/01/20150320 12:00:00 PM,GY,0
727,7163908532,EVW1942,09/10/2014,71A,Insp Sticker Expired (NYS),NY,VOLVO,01/01/20160623 12:00:00 PM,GY,0
728,8024154614,FMT5690,05/28/2015,38,Failure to Display Muni Rec,NY,GMC,01/01/20151129 12:00:00 PM,GREY,0
729,7182340926,23996PC,03/14/2015,38,Failure to Display Muni Rec,NY,HINO,01/01/20150331 12:00:00 PM,WHITE,0
730,7848391450,GST1343,12/19/2014,71A,Insp Sticker Expired (NYS),NY,NISSA,01/01/20151007 12:00:00 PM,GY,0
731,7890392230,75819JW,12/12/2014,20,No Parking (Com Plate),NY,FORD,01/01/20150430 12:00:00 PM,WHITE,0
732,1384533886,GGT7523,06/15/2015,,,NY,HONDA,01/01/20170717 12:00:00 PM,BRN,0
733,7807446766,DSC4295,08/17/2014,70B,Impropr Dsply of Reg (NYS),NY,HONDA,01/01/20160801 12:00:00 PM,BLUE,0
734,7237133718,ESL9218,08/22/2014,38,Failure to Display Muni Rec,NY,HONDA,01/01/20150427 12:00:00 PM,BK,0
735,7924499891,OYA4921,03/27/2015,03,Unauth passenger pick-up,NJ,FRUEH,01/01/88888888 12:00:00 PM,WHITE,0
736,8035610582,CUK2188,05/22/2015,21,No Parking (street clean),NY,NISSA,01/01/20160217 12:00:00 PM,GY,0
737,7684702221,GHP1214,06/28/2014,38,Failure to Display Muni Rec,NY,ACURA,01/01/20150912 12:00:00 PM,WH,0
738,7055348791,61802MD,07/18/2014,71A,Insp Sticker Expired (NYS),NY,GMC,01/01/20150531 12:00:00 PM,WH,0
739,8023204506,GSR3599,02/06/2015,14,No Standing,NY,TOYOT,01/01/20160814 12:00:00 PM,TN,0
740,7752239343,GMK5436,06/03/2015,38,Failure to Display Muni Rec,NY,ME/BE,01/01/20160112 12:00:00 PM,WH,0
741,7085768563,297EA1,08/23/2014,38,Failure to Display Muni Rec,MA,LEXUS,01/01/20150188 12:00:00 PM,GREY,0
742,7028589420,81206MC,10/28/2014,37,Expired Muni Meter,NY,NISSA,01/01/20160930 12:00:00 PM,BK,0
743,8033704548,97025JB,01/30/2015,46B,Double Parking (Com-100Ft),NY,INTER,01/01/20160101 12:00:00 PM,WHITE,0
744,8003272660,GNL2113,09/18/2014,37,Expired Muni Meter,NY,NISSA,01/01/20160312 12:00:00 PM,BK,0
745,7448775121,T609941C,03/20/2015,74B,Covered Plate,NY,FORD,01/01/20150331 12:00:00 PM,WHITE,0
746,7657803253,ANULEAF,03/25/2015,21,No Parking (street clean),NY,MAZDA,01/01/20170213 12:00:00 PM,GR,0
747,1374333888,GRV3250,10/15/2014,,,NY,HONDA,01/01/20140729 12:00:00 PM,SILVE,0
748,7005725955,GFW8659,07/14/2014,21,No Parking (street clean),NY,JEEP,01/01/20150227 12:00:00 PM,TN,0
749,7623714028,63402JM,02/06/2015,46B,Double Parking (Com-100Ft),NY,GMC,01/01/88888888 12:00:00 PM,BROWN,0
750,8016984150,2M60B,03/07/2015,40,Fire Hydrant,NY,TOYOT,01/01/20150930 12:00:00 PM,YW,0
751,7829968949,66800JU,07/24/2014,14,No Standing,NY,HINO,01/01/20140831 12:00:00 PM,WH,0
752,7018557320,FRJ5798,03/19/2015,38,Failure to Display Muni Rec,NY,JEEP,01/01/20150720 12:00:00 PM,BK,0
753,7698306306,BXM3016,09/15/2014,38,Failure to Display Muni Rec,NY,HONDA,01/01/20160829 12:00:00 PM,BLACK,0
754,7071265549,P68EPA,10/13/2014,14,No Standing,NJ,TOYOT,01/01/88888888 12:00:00 PM,SILVE,0
755,7927547720,85913MD,05/19/2015,38,Failure to Display Muni Rec,NY,FRUEH,01/01/88888888 12:00:00 PM,BROWN,0
756,7517982485,62548JM,01/08/2015,19,No Stand (bus stop),NY,INTER,01/01/88888888 12:00:00 PM,BROWN,0
757,7517982485,62548JM,01/08/2015,19,No Stand (bus stop),NY,INTER,01/01/88888888 12:00:00 PM,BROWN,0
758,7774779395,FWS5542,07/09/2014,46A,Double Parking (Non-COM),NY,ACURA,01/01/20150912 12:00:00 PM,WH,0
759,7954208606,CRTCLMSS,02/13/2015,40,Fire Hydrant,NY,CHEVR,01/01/20150624 12:00:00 PM,SILVE,0
760,7907727522,20756MC,09/02/2014,47,Double PKG-Midtown,NY,ISUZU,01/01/20160731 12:00:00 PM,WH,0
761,7071296777,EVV3067,03/06/2015,71A,Insp Sticker Expired (NYS),NY,SUBAR,01/01/20151221 12:00:00 PM,GL,0
762,8006455922,49016ME,09/02/2014,47,Double PKG-Midtown,NY,FORD,01/01/20160130 12:00:00 PM,WH,0
763,7743945649,49988JG,07/02/2014,20,No Parking (Com Plate),NY,INTER,01/01/88888888 12:00:00 PM,BROWN,0
764,7975954858,GST2694,03/03/2015,21,No Parking (street clean),NY,JEEP,01/01/88888888 12:00:00 PM,GREEN,0
765,7899908930,61477JU,10/02/2014,47,Double PKG-Midtown,NY,CHEVR,01/01/20150630 12:00:00 PM,WH,0
766,8005804283,FPT1358,07/16/2014,20A,No Parking (Non-COM),NY,DODGE,01/01/20151020 12:00:00 PM,WH,0
767,7400708200,FZB3117,10/14/2014,62,Beyond Marked Space,NY,SUBAR,01/01/20160620 12:00:00 PM,BL,0
768,7653994830,GGS7130,08/01/2014,71A,Insp Sticker Expired (NYS),NY,LINCO,01/01/20150702 12:00:00 PM,BK,0
769,7785152494,FZF7824,10/12/2014,19,No Stand (bus stop),NY,DODGE,01/01/20150930 12:00:00 PM,BK,0
770,7648323412,B81EYB,01/23/2015,38,Failure to Display Muni Rec,NJ,HYUND,01/01/88888888 12:00:00 PM,OTHER,0
771,7648323412,B81EYB,01/23/2015,38,Failure to Display Muni Rec,NJ,HYUND,01/01/88888888 12:00:00 PM,OTHER,0
772,7560476016,64847MA,06/24/2015,21,No Parking (street clean),NY,INTER,01/01/20151231 12:00:00 PM,RED,0
773,7185555474,KJA170,05/21/2015,21,No Parking (street clean),SC,FORD,01/01/20150888 12:00:00 PM,WHITE,0
774,7092183870,EDJ1225,07/21/2014,21,No Parking (street clean),NY,FORD,01/01/20160110 12:00:00 PM,SILVE,0
775,7805789563,GTJ5898,06/04/2015,21,No Parking (street clean),NY,MAZDA,01/01/20160918 12:00:00 PM,GY,0
776,7717171790,T528318C,10/15/2014,16A,No Std (Com Veh) Non-COM,NY,LINCO,01/01/20150430 12:00:00 PM,BK,0
777,8006035921,FSG4789,04/06/2015,37,Expired Muni Meter,NY,LEXUS,01/01/20150914 12:00:00 PM,BK,0
778,8003496070,EDS9591,04/03/2015,14,No Standing,NY,LEXUS,01/01/20151020 12:00:00 PM,BK,0
779,7757132162,W22EHS,08/22/2014,21,No Parking (street clean),NJ,CHRYS,01/01/88888888 12:00:00 PM,BLUE,0
780,7809387467,N56CMJ,02/03/2015,31,No Stand (Com. Mtr. Zone),NJ,ACURA,01/01/88888888 12:00:00 PM,RED,0
781,1370519515,EDJ1609,12/16/2014,,,NY,JEEP,01/01/20151220 12:00:00 PM,TAN,0
782,7187949303,290149T,02/14/2015,46A,Double Parking (Non-COM),MD,DODGE,01/01/20150188 12:00:00 PM,WHITE,0
783,7166271838,GAB6313,11/05/2014,37,Expired Muni Meter,NY,DODGE,01/01/20160926 12:00:00 PM,LT/,0
784,7069178608,B75CDR,05/01/2015,37,Expired Muni Meter,NJ,ME/BE,01/01/88888888 12:00:00 PM,WHITE,0
785,7921823038,78066JV,09/18/2014,71A,Insp Sticker Expired (NYS),NY,FORD,01/01/20150531 12:00:00 PM,RD,0
786,7715899872,23005MG,06/12/2015,85,Storage-3 hour Commercial,NY,CHEVR,01/01/20160717 12:00:00 PM,WH,0
787,7739146791,62546JM,10/08/2014,14,No Standing,NY,INTER,01/01/88888888 12:00:00 PM,BROWN,0
788,7418310833,GXD9067,06/06/2015,38,Failure to Display Muni Rec,NY,BMW,01/01/20170318 12:00:00 PM,BK,0
789,7759138556,FCM8632,06/18/2015,40,Fire Hydrant,NY,MAZDA,01/01/20160728 12:00:00 PM,WH,0
790,7915734532,81358JN,05/05/2015,16,No Std (Com Veh) Com Plate,NY,CHEVR,01/01/20150804 12:00:00 PM,WHITE,0
791,7120277467,FDV2980,02/27/2015,60,Angle Parking,NY,CHRYS,01/01/20161025 12:00:00 PM,GL,0
792,7526398960,468PH4,05/11/2015,21,No Parking (street clean),MA,ROVER,01/01/20160488 12:00:00 PM,BLACK,0
793,7897124587,91375MD,02/19/2015,71A,Insp Sticker Expired (NYS),NY,MACK,01/01/20160131 12:00:00 PM,BLACK,0
794,7587279751,GLN8010,12/23/2014,16A,No Std (Com Veh) Non-COM,NY,KIA,01/01/20151130 12:00:00 PM,WH,0
795,7060611411,63009JM,05/26/2015,14,No Standing,NY,GMC,01/01/88888888 12:00:00 PM,BROWN,0
796,8012719824,FPT2974,01/24/2015,38,Failure to Display Muni Rec,NY,FORD,01/01/20151121 12:00:00 PM,GY,0
797,1378067575,647YTS,06/16/2015,,,MA,CHRYS,01/01/20170531 12:00:00 PM,BK,0
798,7097273446,92112JW,11/05/2014,37,Expired Muni Meter,NY,CHEVR,01/01/20151130 12:00:00 PM,WHITE,0
799,8025003814,GEG1258,02/04/2015,71,Insp. Sticker Missing (NYS,NY,LEXUS,01/01/20170209 12:00:00 PM,WH,0
800,7516306253,GUV1600,01/29/2015,14,No Standing,NY,TOYOT,01/01/20170101 12:00:00 PM,RD,0
801,7933077341,FJM8479,10/06/2014,38,Failure to Display Muni Rec,NY,FORD,01/01/20150331 12:00:00 PM,BLUE,0
802,7398397940,JMV6241,11/20/2014,98,Obstructing Driveway,PA,HONDA,01/01/20150388 12:00:00 PM,SILVE,0
803,8007407236,FBC6904,08/13/2014,71A,Insp Sticker Expired (NYS),NY,CHEVR,01/01/20160514 12:00:00 PM,TN,0
804,7742390863,AN294N,01/28/2015,51,Sidewalk,NJ,INTER,01/01/88888888 12:00:00 PM,SILVE,0
805,7146649192,GPJ1564,09/15/2014,38,Failure to Display Muni Rec,NY,MAZDA,01/01/20160424 12:00:00 PM,RD,0
806,7350353893,CEG8498,12/20/2014,38,Failure to Display Muni Rec,NY,GMC,01/01/20150326 12:00:00 PM,BLACK,0
807,7961921540,41815MD,07/29/2014,38,Failure to Display Muni Rec,NY,FORD,01/01/20150630 12:00:00 PM,WH,0
808,7108730182,901ZGG,04/06/2015,37,Expired Muni Meter,CT,ME/BE,01/01/20150088 12:00:00 PM,SILVE,0
809,7621032339,49783MA,07/10/2014,21,No Parking (street clean),NY,KENWO,01/01/20150131 12:00:00 PM,RED,0
810,7426351658,20223JY,03/19/2015,50,Crosswalk,NY,ISUZU,01/01/20161231 12:00:00 PM,WH,0
811,7985006473,ULM52K,01/29/2015,38,Failure to Display Muni Rec,NJ,TOYOT,01/01/88888888 12:00:00 PM,SILVE,0
812,7151169747,GTM7058,03/28/2015,38,Failure to Display Muni Rec,NY,HONDA,01/01/20160821 12:00:00 PM,GREY,0
813,1368283238,ENU6727,05/23/2015,,,NY,TOYOT,01/01/20170107 12:00:00 PM,SILVE,0
814,7569803127,GFZ2208,05/04/2015,74,Missing Display Plate,NY,BMW,01/01/20150409 12:00:00 PM,BK,0
815,8013015762,EBH1985,02/19/2015,37,Expired Muni Meter,NY,FORD,01/01/20150622 12:00:00 PM,WH,0
816,7986697350,2028722,09/24/2014,18,No Stand (bus lane),IN,VOLVO,01/01/20140088 12:00:00 PM,WHITE,0
817,7896781803,F17DEE,10/14/2014,31,No Stand (Com. Mtr. Zone),NJ,TOYOT,01/01/88888888 12:00:00 PM,GREY,0
818,7063459090,XAWM31,02/11/2015,17,No Stand (exc auth veh),NJ,FRUEH,01/01/20150088 12:00:00 PM,BLUE,0
819,1376457880,YXJ15T,03/13/2015,,,NJ,ME/BE,01/01/20161030 12:00:00 PM,GY,0
820,7381177596,CRC6480,06/25/2015,38,Failure to Display Muni Rec,NY,HONDA,01/01/20160115 12:00:00 PM,SILVE,0
821,7959442009,GNG1357,01/22/2015,70B,Impropr Dsply of Reg (NYS),NY,FORD,01/01/20161219 12:00:00 PM,GREEN,0
822,7959442009,GNG1357,01/22/2015,70B,Impropr Dsply of Reg (NYS),NY,FORD,01/01/20161219 12:00:00 PM,GREEN,0
823,7174307954,GRU2120,08/08/2014,46A,Double Parking (Non-COM),NY,NISSA,01/01/20140814 12:00:00 PM,SILVE,0
824,7686328582,82008,08/29/2014,14,No Standing,MA,FRUEH,01/01/20150688 12:00:00 PM,WHITE,0
825,7108721673,EKE9566,02/11/2015,37,Expired Muni Meter,NY,VOLKS,01/01/20161005 12:00:00 PM,WHITE,0
826,7913687447,85881MD,11/28/2014,38,Failure to Display Muni Rec,NY,FRUEH,01/01/88888888 12:00:00 PM,BROWN,0
827,7550647410,69052ME,09/23/2014,71A,Insp Sticker Expired (NYS),NY,FORD,01/01/20160901 12:00:00 PM,WH,0
828,7699103774,AEX1857,08/29/2014,21,No Parking (street clean),NY,BUICK,01/01/20150131 12:00:00 PM,GY,0
829,7030185067,CTU7199,10/23/2014,38,Failure to Display Muni Rec,NY,TOYOT,01/01/20160318 12:00:00 PM,GY,0
830,8003536893,343MJS,11/24/2014,14,No Standing,NJ,HONDA,01/01/88888888 12:00:00 PM,GREY,0
831,7076132114,49038JB,03/10/2015,37,Expired Muni Meter,NY,FORD,01/01/20170131 12:00:00 PM,SILVE,0
832,7989459164,EGD220,06/09/2015,21,No Parking (street clean),VT,TOYOT,01/01/20150088 12:00:00 PM,SILVE,0
833,1378201589,T640631C,08/07/2014,,,NY,TOYOT,01/01/20150331 12:00:00 PM,BLK,0
834,7685858654,FYS6459,11/11/2014,40,Fire Hydrant,NY,ME/BE,01/01/20160522 12:00:00 PM,WH,0
835,7076121554,GSW8982,01/03/2015,37,Expired Muni Meter,NY,JAGUA,01/01/20160909 12:00:00 PM,BK,0
836,7076121554,GSW8982,01/03/2015,37,Expired Muni Meter,NY,JAGUA,01/01/20160909 12:00:00 PM,BK,0
837,7785012090,64529MD,07/10/2014,69,Failure to Disp Muni Recpt,NY,FORD,01/01/20151112 12:00:00 PM,WH,1
838,7787593349,U73DNU,11/26/2014,20A,No Parking (Non-COM),NJ,ME/BE,01/01/88888888 12:00:00 PM,BLACK,0
839,8017291991,GMR4872,05/05/2015,71A,Insp Sticker Expired (NYS),NY,NISSA,01/01/20160422 12:00:00 PM,BL,0
840,7862770663,42978JW,07/09/2014,14,No Standing,NY,INTER,01/01/20150131 12:00:00 PM,WHITE,0
841,7921838558,XV541D,03/16/2015,11,No Stand (exc hotel load),NJ,DODGE,01/01/20150088 12:00:00 PM,WHITE,0
842,7534783628,B43BHX,06/13/2015,20A,No Parking (Non-COM),NJ,ME/BE,01/01/88888888 12:00:00 PM,BLACK,0
843,7544313591,GJH1370,10/14/2014,21,No Parking (street clean),NY,FORD,01/01/20150913 12:00:00 PM,BK,0
844,7178360252,FZM7762,09/03/2014,71A,Insp Sticker Expired (NYS),NY,LEXUS,01/01/20150214 12:00:00 PM,BK,0
845,7020094697,GGF7536,09/05/2014,21,No Parking (street clean),NY,TOYOT,01/01/20150804 12:00:00 PM,WH,0
846,7020094697,GGF7536,09/05/2014,21,No Parking (street clean),NY,TOYOT,01/01/20150804 12:00:00 PM,WH,0
847,1377719686,GED9041,02/19/2015,,,NY,ME/BE,01/01/20150416 12:00:00 PM,BLK,0
848,7777792477,GEX5233,12/10/2014,37,Expired Muni Meter,NY,FORD,01/01/20150410 12:00:00 PM,RD,0
849,7477143962,FFV4159,11/05/2014,70A,Reg. Sticker Expired (NYS),NY,ME/BE,01/01/20141104 12:00:00 PM,BK,0
850,7280712990,FYB3159,12/19/2014,21,No Parking (street clean),NY,SUBAR,01/01/20160524 12:00:00 PM,GY,0
851,7523987242,GAM6673,09/30/2014,70A,Reg. Sticker Expired (NYS),NY,FORD,01/01/20140910 12:00:00 PM,BK,0
852,8010266863,AM203D,01/14/2015,14,No Standing,NJ,FRUEH,01/01/88880088 12:00:00 PM,GREEN,0
853,8026458175,T521509C,04/03/2015,38,Failure to Display Muni Rec,NY,LINCO,01/01/20150430 12:00:00 PM,BK,0
854,7125872797,BIGLYTE,01/10/2015,14,No Standing,NY,LINCO,01/01/20150706 12:00:00 PM,GY,0
855,7125872797,BIGLYTE,01/10/2015,14,No Standing,NY,LINCO,01/01/20150706 12:00:00 PM,GY,0
856,7661332530,N99AYH,10/28/2014,40,Fire Hydrant,NJ,VOLKS,01/01/88888888 12:00:00 PM,GREY,0
857,1371819300,14292LV,11/28/2014,,,NY,FORD,01/01/20141130 12:00:00 PM,WHITE,0
858,7413989037,FHP7710,05/11/2015,46A,Double Parking (Non-COM),NY,NISSA,01/01/20170109 12:00:00 PM,WH,0
859,8000431889,FCM9713,09/04/2014,38,Failure to Display Muni Rec,NY,NISSA,01/01/20150406 12:00:00 PM,GREY,0
860,7220651922,59291JL,07/05/2014,38,Failure to Display Muni Rec,NY,HINO,01/01/20141231 12:00:00 PM,WH,0
861,7647029332,95552MB,10/03/2014,14,No Standing,NY,HONDA,01/01/20160110 12:00:00 PM,GY,0
862,7053821250,23736JC,12/15/2014,69,Failure to Disp Muni Recpt,NY,FORD,01/01/20160331 12:00:00 PM,RED,0
863,7055818709,33399JB,04/22/2015,47,Double PKG-Midtown,NY,INTER,01/01/20160331 12:00:00 PM,RD,0
864,7329548248,85926MD,04/28/2015,14,No Standing,NY,FRUEH,01/01/88888888 12:00:00 PM,BROWN,0
865,8013480355,GVA2485,04/29/2015,51,Sidewalk,NY,NISSA,01/01/20161205 12:00:00 PM,BK,0
866,1371519754,FBZ4124,09/15/2014,,,NY,TOYOT,01/01/20160422 12:00:00 PM,BLUE,0
867,7725501915,W49ELP,05/23/2015,38,Failure to Display Muni Rec,NJ,BMW,01/01/88888888 12:00:00 PM,SILVE,0
868,7462748976,GKK9035,08/09/2014,71A,Insp Sticker Expired (NYS),NY,HONDA,01/01/20150829 12:00:00 PM,BLACK,0
869,1380810164,GUV7627,05/08/2015,,,NY,PONTI,01/01/20170205 12:00:00 PM,WHITE,0
870,1381446966,36802MG,03/28/2015,,,NY,KENWO,01/01/20151031 12:00:00 PM,WH,0
871,7715888205,FFS1087,04/03/2015,14,No Standing,TX,TOYOT,01/01/20150088 12:00:00 PM,RED,0
872,8012535129,140LEV,03/20/2015,21,No Parking (street clean),CT,TOYOT,01/01/20150088 12:00:00 PM,OTHER,0
873,8023105887,ADD1198,06/11/2015,71A,Insp Sticker Expired (NYS),NY,MINI,01/01/20170109 12:00:00 PM,GR,0
874,7353569669,5AMGE0,03/03/2015,21,No Parking (street clean),CT,CADIL,01/01/20150088 12:00:00 PM,WHITE,0
875,8030658771,P43ECM,04/07/2015,21,No Parking (street clean),NJ,HONDA,01/01/88888888 12:00:00 PM,GREY,0
876,7022769345,45168KA,09/13/2014,40,Fire Hydrant,NY,CHEVR,01/01/20151231 12:00:00 PM,WH,0
877,7022769345,45168KA,09/13/2014,40,Fire Hydrant,NY,CHEVR,01/01/20151231 12:00:00 PM,WH,0
878,7076092980,GGT1387,07/19/2014,40,Fire Hydrant,NY,HYUND,01/01/20150526 12:00:00 PM,GY,0
879,7583581035,ETK9276,11/12/2014,71A,Insp Sticker Expired (NYS),NY,NISSA,01/01/20150505 12:00:00 PM,WHITE,0
880,7731998149,67754MC,11/20/2014,14,No Standing,NY,FRUEH,01/01/88888888 12:00:00 PM,BROWN,0
